ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,LCTN_SC_NM,JU_ORG_NM,FOND_SC_NM,ORG_RDNZC,ORG_RDNMA,ORG_RDNDA,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,ORG_FAXNO,HS_SC_NM,INDST_SPECL_CCCCL_EXST_YN,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,DGHT_SC_NM,FOND_YMD,FOAS_MEMRD,LOAD_DTM
R10,경상북도교육청,8750556,한국생명과학고등학교,Korea Biological Science High School,고등학교,경상북도,경상북도교육청,공립,36663 ,경상북도 안동시 하이마로 385,"(옥동, 한국생명과학고등학교)",054-840-2500,http://school.gyo6.net/hansaenghs/,남여공학,054-840-2581,특성화고,N,전문계,,전기,주간,19330420,19330420,20260423
R10,경상북도교육청,8750652,한국원자력마이스터고등학교,KOREA NUCLEAR MEISTER HIGH SCHOOL,고등학교,경상북도,경상북도교육청,공립,36364 ,경상북도 울진군 평해읍 월송정로 422,", 한국원자력마이스터고등학교 (평해읍)",054-789-8000,https://school.gyo6.net/pyth,남,054-789-8006,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19671226,19671226,20260423
R10,경상북도교육청,8750830,한국조리명장고등학교,Korea Culinary Master High School,고등학교,경상북도,경상북도교육청,공립,40136 ,경상북도 고령군 대가야읍 우륵로 63,한국조리명장고등학교,054-956-3042,http://school.gyo6.net/goryeong,남여공학,054-956-3046,특성화고,N,전문계,,전기,주간,19540518,19540518,20260423
R10,경상북도교육청,8750831,한국철도고등학교,Korea Railroad High School,고등학교,경상북도,경상북도교육청,사립,36094 ,경상북도 영주시 이산로 31,한국철도고등학교,054-634-5774,https://school.gyo6.net/railhs,남,054-632-6590,특성화고,N,일반계,,전기,주간,19720617,19720617,20260423
R10,경상북도교육청,8750732,한국펫고등학교,Korea Pet High School,고등학교,경상북도,경상북도교육청,사립,36238 ,경상북도 봉화군 봉화읍 내성천1길 18,"(봉화읍, 한국펫고등학교)",054-673-2811,https://school.gyo6.net/koreapet,남여공학,054-673-2814,특성화고,N,전문계,,전기,주간,19741227,19741227,20260423
R10,경상북도교육청,8750804,한국해양마이스터고등학교,한국해양마이스터고등학교,고등학교,경상북도,경상북도교육청,공립,37598 ,경상북도 포항시 북구 여남포길21번길 18,한국해양마이스터고등학교,054-252-0111,http://school.gyo6.net/haema,남여공학,054-252-8564,특성화고,N,전문계,,전기,주간,19500419,19500419,20260423
R10,경상북도교육청,8750610,한동글로벌학교,Handong International School,특수학교,경상북도,경상북도교육청,사립,37554 ,경상북도 포항시 북구 흥해읍 한동로 558,"(흥해읍, 한동대학교)",054-260-1733,http://his.sc.kr,남여공학,054-260-1739,,N,,,전후기,주간,20100720,20110301,20260423
R10,경상북도교육청,       ,한동글로벌학교(중),Handong International School,각종학교(중),경상북도,경상북도교육청,사립,37554 ,경상북도 포항시 북구 흥해읍 한동로 558,"(흥해읍, 한동대학교)",054-260-1733,http://his.sc.kr,남여공학,054-260-1739,,N,,,전후기,주간,20100720,20110301,20260423
R10,경상북도교육청,       ,한동글로벌학교(초),Handong International School,각종학교(초),경상북도,경상북도교육청,사립,37554 ,경상북도 포항시 북구 흥해읍 한동로 558,"(흥해읍, 한동대학교)",054-260-1733,http://his.sc.kr,남여공학,054-260-1739,,N,,,전후기,주간,20100720,20110301,20260423
R10,경상북도교육청,8781092,한일여자중학교,Hanil Girls Middle School,중학교,경상북도,경상북도김천교육지원청,사립,39522 ,경상북도 김천시 한일길 11-30,", 한일여자중학교 (교동, 한일여자중고등학교)",054-431-7021,http://school.gyo6.net/han,여,054-431-7024,,N,일반계,,전기,주간,19691215,19700301,20260423
R10,경상북도교육청,8750217,함창고등학교,Hamchang High School,고등학교,경상북도,경상북도교육청,사립,37118 ,경상북도 상주시 함창읍 함창중앙로 85,함창고등학교,054-541-2297,http://school.gyo6.net/hamchanghs,남여공학,054-541-8633,일반고,N,일반계,,전기,주간,19520404,19520404,20260423
R10,경상북도교육청,8831069,함창중앙초등학교,Hamchang Jungang Elementary School,초등학교,경상북도,경상북도상주교육지원청,공립,37110 ,경상북도 상주시 함창읍 구향로 87-10,(함창읍),054-541-3117,https://school.gyo6.net/hcja,남여공학,054-541-8969,,N,일반계,,전기,주간,19660615,19660615,20260423
R10,경상북도교육청,8831098,함창중학교,Hamchang Middle School,중학교,경상북도,경상북도상주교육지원청,사립,37118 ,경상북도 상주시 함창읍 함창중앙로 85,함창중학교,054-541-2296,http://school.gyo6.net/hamchangms,남,054-541-8633,,N,일반계,,전기,주간,19480111,19480111,20260423
R10,경상북도교육청,8831070,함창초등학교,Hamchang Elementary School,초등학교,경상북도,경상북도상주교육지원청,공립,37115 ,경상북도 상주시 함창읍 구향3길 38,,054-541-3016,http://school.gyo6.net/hamchanges,남여공학,054-541-2490,,N,일반계,,전기,주간,19100305,19100305,20260423
R10,경상북도교육청,8761167,항구초등학교,Hanggu Elementary School,초등학교,경상북도,경상북도포항교육지원청,공립,37599 ,경상북도 포항시 북구 삼호로468번길 5-12,"(환호동, 항구초등학교)",054-252-2965,http://school.gyo6.net/hanggues,남여공학,054-252-0266,,N,일반계,,전기,주간,19900301,19900301,20260423
R10,경상북도교육청,8801193,해마루중학교,Haemaru Middle School,중학교,경상북도,경상북도구미교육지원청,공립,39459 ,경상북도 구미시 산호대로 951,(옥계동),054-476-9371,http://school.gyo6.net/haemarums,남여공학,054-476-9374,,N,,,전기,주간,20160301,20160301,20260423
R10,경상북도교육청,8801180,해마루초등학교,Haemaru Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39459 ,경상북도 구미시 산호대로 953,(옥계동),054-473-2215,https://school.gyo6.net/haemaru,남여공학,054-473-2203,,N,,,전후기,주간,20140301,20140301,20260423
R10,경상북도교육청,8801156,해평중학교,Haepyeong Middle School,중학교,경상북도,경상북도구미교육지원청,공립,39154 ,경상북도 구미시 해평면 강동로 1654,"(해평면, 경북생활과학고등학교(해평중학교))",054-474-2591,http://school.gyo6.net/hp/,남여공학,070-4754-5665,,N,일반계,,전기,주간,19530401,19530401,20260423
R10,경상북도교육청,8801130,해평초등학교,Haepyeong Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39154 ,경상북도 구미시 해평면 월호2길 5,"(해평면, 해평초등학교)",054-474-4049,https://school.gyo6.net/hphome,남여공학,054-474-7818,,N,일반계,,전기,주간,19220509,19220509,20260423
R10,경상북도교육청,8771106,현곡초등학교,Hyeongok Elementary School,초등학교,경상북도,경상북도경주교육지원청,공립,38048 ,경상북도 경주시 현곡면 다경길 16-7,", 현곡초등학교 (현곡면)",054-745-5261,https://school.gyo6.net/khyungok,남여공학,054-745-5265,,N,일반계,,전기,주간,19300728,19300915,20260423
R10,경상북도교육청,8881031,현동중학교,Hyundong Middle School,중학교,경상북도,경상북도청송교육지원청,사립,37456 ,경상북도 청송군 현동면 청송로 2686,"(현동면, 현동중학교)",054-872-6422,https://school.gyo6.net/hyundong,남여공학,054-872-7719,,N,일반계,,전기,주간,19741227,19741227,20260423
R10,경상북도교육청,8750136,현서고등학교,Hyeonseo High School,고등학교,경상북도,경상북도교육청,공립,37460 ,경상북도 청송군 현서면 구덕길 74,"(현서면, 현서중고등학교)",054-872-5102,https://school.gyo6.net/hse,남여공학,054-872-8903,일반고,N,일반계,,전기,주간,19810430,19810430,20260423
R10,경상북도교육청,8881026,현서중학교,Hyeonseo Middle School,중학교,경상북도,경상북도청송교육지원청,공립,37460 ,경상북도 청송군 현서면 구덕길 74,"(현서면, 현서중고등학교)",054-872-5102,https://school.gyo6.net/hse,남여공학,054-872-8903,,N,일반계,,전기,주간,19710405,19710405,20260423
R10,경상북도교육청,8750218,현일고등학교,Hyunil High School,고등학교,경상북도,경상북도교육청,사립,39151 ,경상북도 구미시 고아읍 선산대로 656,"(고아읍, 현일중고)",054-454-1987,https://school.gyo6.net/hyunilhs,남여공학,054-454-8217,일반고,N,일반계,,전기,주간,19750121,19750121,20260423
R10,경상북도교육청,8801162,현일중학교,Hyunil Middle School,중학교,경상북도,경상북도구미교육지원청,사립,39151 ,경상북도 구미시 고아읍 선산대로 656,"(항곡리, 현일중학교)",054-454-1986,https://school.gyo6.net/hyunilms,남여공학,054-458-1907,,N,일반계,,전기,주간,19530301,19530301,20260423
R10,경상북도교육청,8851085,현흥초등학교,Hyeonheung Elementary School,초등학교,경상북도,경상북도경산교육지원청,공립,38491 ,경상북도 경산시 압량읍 대학로 624,"(압량읍, 현흥초등학교)",053-817-3015,https://school.gyo6.net/hhes,남여공학,053-817-6406,,N,일반계,,전기,주간,19131012,19131012,20260423
R10,경상북도교육청,8750566,형곡고등학교,Hyeonggok High School,고등학교,경상북도,경상북도교육청,공립,39321 ,경상북도 구미시 형곡동로2길 12-13,", 형곡고등학교 (형곡동)",054-443-0770,https://school.gyo6.net/hyeonggokhs,남여공학,054-443-0772,일반고,N,일반계,,전기,주간,20090301,20090301,20260423
R10,경상북도교육청,8801157,형곡중학교,Hyeonggok Middle School,중학교,경상북도,경상북도구미교육지원청,공립,39319 ,경상북도 구미시 형곡서로1길 29,"(형곡동,형곡중학교)",054-450-1317,http://school.gyo6.net/hyeonggokms,남여공학,054-457-0453,,N,일반계,,전기,주간,19901129,19911030,20260423
R10,경상북도교육청,8801131,형곡초등학교,Hyounggok Elementary School ,초등학교,경상북도,경상북도구미교육지원청,공립,39314 ,경상북도 구미시 신시로1길 10,"(형곡동, 형곡초등학교)",054-453-4972,https://school.gyo6.net/hyoung-gok,남여공학,054-453-2539,,N,일반계,,전기,주간,19900306,19900306,20260423
R10,경상북도교육청,8801158,형남중학교,Hyeongnam Middle School,중학교,경상북도,경상북도구미교육지원청,공립,39321 ,경상북도 구미시 형곡동로 1-3,"(형곡동, 형남중학교)",054-712-9603, http://school.gyo6.net/hyeongnam,남여공학,054-458-7651,,N,일반계,,전기,주간,19920229,19920229,20260423
R10,경상북도교육청,8801132,형남초등학교,Hyeongnam Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39321 ,경상북도 구미시 형곡동로 1-5,"(형곡동,형남초등학교)",054-457-5457,https://school.gyo6.net/hyeongnames,남여공학,054-457-7276,,N,해당없음,,전기,주간,19930802,19930802,20260423
R10,경상북도교육청,8801133,형일초등학교,Hyungil Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39292 ,경상북도 구미시 형곡로14길 5-20,", 형일초등학교 (형곡동, 형일초등학교)",054-454-9894,https://school.gyo6.net/hyungiles,남여공학,054-455-6759,,N,해당없음,,전기,주간,19930301,19930301,20260423
R10,경상북도교육청,8841048,호계초등학교,Hogye Elementary School,초등학교,경상북도,경상북도문경교육지원청,공립,36929 ,경상북도 문경시 호계면 막곡길 16,", 호계초등학교 (호계면, 호계초등학교)",054-553-7212,https://school.gyo6.net/hogye,남여공학,054-552-4814,,N,일반계,,전기,주간,19350702,19350702,20260423
R10,경상북도교육청,8951041,호명초등학교,호명초등학교,초등학교,경상북도,경상북도예천교육지원청,공립,36849 ,경상북도 예천군 호명읍 행복로 151,"(호명읍, 호명초등학교)",054-522-7890,https://school.gyo6.net/homyeong,남여공학,054-522-7897,,N,,,전기,주간,20190301,20190301,20260423
R10,경상북도교육청,8841049,호서남초등학교,HoseoNam Elementary School,초등학교,경상북도,경상북도문경교육지원청,공립,36964 ,경상북도 문경시 호서로 117,", 호서남초등학교 (흥덕동)",054-550-5803,https://school.gyo6.net/hoseonames,남여공학,054-553-2843,,N,일반계,,전기,주간,19220621,19220621,20260423
R10,경상북도교육청,8831091,화동중학교,Hwadong Middle School,중학교,경상북도,경상북도상주교육지원청,공립,37146 ,경상북도 상주시 화동면 이소3길 86-6,"(화동면,화동중교)",054-533-9718,https://school.gyo6.net/hwadongms,남여공학,054-533-9768,,N,일반계,,전기,주간,19671028,19671028,20260423
R10,경상북도교육청,8831071,화동초등학교,Hwadong Elementary School,초등학교,경상북도,경상북도상주교육지원청,공립,37146 ,경상북도 상주시 화동면 이소1길 78,", 화동초등학교 (화동면)",054-533-9720,http://school.gyo6.net/hwadong,남여공학,054-533-1639,,N,일반계,,전기,주간,19290601,19290601,20260423
R10,경상북도교육청,8771128,화랑중학교,Hwarang Middle School,중학교,경상북도,경상북도경주교육지원청,공립,38051 ,경상북도 경주시 현곡면 등나무길 18-8,"(현곡면, 화랑중학교)",054-743-7315,https://school.gyo6.net/wharang,남여공학,054-743-7316,,N,해당없음,,전기,주간,20080301,20080301,20260423
R10,경상북도교육청,8771107,화랑초등학교,Hwarang Elementary School,초등학교,경상북도,경상북도경주교육지원청,공립,38150 ,경상북도 경주시 임해로 116,"(구황동,화랑초등학교)",054-749-2822,https://school.gyo6.net/hwarang-kjes,남여공학,054-771-5957,,N,일반계,,전기,주간,19630629,19630629,20260423
R10,경상북도교육청,8750138,화령고등학교,Hwaryeong High School,고등학교,경상북도,경상북도교육청,공립,37139 ,경상북도 상주시 화서면 중화로 2187,", 화령고등학교 (화서면, 화령중고등학교)",054-533-0303,https://school.gyo6.net/hwaryeong,남여공학,054-532-0083,일반고,N,일반계,,전기,주간,19671229,19671229,20260423
